gameId,round_index,contribution_rate,n_players_active,last_round,n_rounds_played,rounds_remaining,round_position,is_last_round,CONFIG_chat,CONFIG_playerCount,CONFIG_numRounds,CONFIG_showNRounds,CONFIG_multiplier,CONFIG_MPCR,CONFIG_allOrNothing,CONFIG_defaultContribProp,CONFIG_punishmentExists,CONFIG_punishmentCost,CONFIG_punishmentMagnitude,CONFIG_rewardExists,CONFIG_rewardCost,CONFIG_rewardMagnitude,CONFIG_showOtherSummaries,CONFIG_showPunishmentId,CONFIG_showRewardId,has_chat_channel,lagged_contribution,stage_absolute,stage_relative,conv_id_pre,conv_id_post,had_pre_talk,had_post_talk,had_conversation
2CpmMrTnRYQhD69qN,26,0.7916666666666666,6,26,27,0,1.0,True,False,6,27,False,4.2,0.7000000000000001,False,1,True,2,6.0,True,2,3.0,True,True,True,False,0.8083333333333332,endgame,late,2CpmMrTnRYQhD69qN_r26_pre,2CpmMrTnRYQhD69qN_r25_post,False,False,False
2HvMCoKkzNvhYKJgp,0,0.7388888888888889,18,20,21,20,0.0,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,,opening,early,2HvMCoKkzNvhYKJgp_r0_pre,2HvMCoKkzNvhYKJgp_r-1_post,False,False,False
2HvMCoKkzNvhYKJgp,1,0.75,18,20,21,19,0.05,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.7388888888888889,opening,early,2HvMCoKkzNvhYKJgp_r1_pre,2HvMCoKkzNvhYKJgp_r0_post,False,False,False
2HvMCoKkzNvhYKJgp,2,0.8444444444444444,18,20,21,18,0.1,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.75,opening,early,2HvMCoKkzNvhYKJgp_r2_pre,2HvMCoKkzNvhYKJgp_r1_post,False,False,False
2HvMCoKkzNvhYKJgp,3,0.8500000000000001,18,20,21,17,0.15,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.8444444444444444,middle,early,2HvMCoKkzNvhYKJgp_r3_pre,2HvMCoKkzNvhYKJgp_r2_post,False,False,False
2HvMCoKkzNvhYKJgp,4,0.8647058823529411,17,20,21,16,0.2,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.8500000000000001,middle,early,2HvMCoKkzNvhYKJgp_r4_pre,2HvMCoKkzNvhYKJgp_r3_post,False,False,False
2HvMCoKkzNvhYKJgp,5,0.7647058823529411,17,20,21,15,0.25,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.8647058823529411,middle,early,2HvMCoKkzNvhYKJgp_r5_pre,2HvMCoKkzNvhYKJgp_r4_post,False,False,False
2HvMCoKkzNvhYKJgp,6,0.5764705882352942,17,20,21,14,0.3,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.7647058823529411,middle,early,2HvMCoKkzNvhYKJgp_r6_pre,2HvMCoKkzNvhYKJgp_r5_post,False,False,False
2HvMCoKkzNvhYKJgp,7,0.6617647058823529,17,20,21,13,0.35,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.5764705882352942,middle,middle,2HvMCoKkzNvhYKJgp_r7_pre,2HvMCoKkzNvhYKJgp_r6_post,False,False,False
2HvMCoKkzNvhYKJgp,8,0.5911764705882353,17,20,21,12,0.4,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.6617647058823529,middle,middle,2HvMCoKkzNvhYKJgp_r8_pre,2HvMCoKkzNvhYKJgp_r7_post,False,False,False
2HvMCoKkzNvhYKJgp,9,0.475,16,20,21,11,0.45,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.5911764705882353,middle,middle,2HvMCoKkzNvhYKJgp_r9_pre,2HvMCoKkzNvhYKJgp_r8_post,False,False,False
2HvMCoKkzNvhYKJgp,10,0.428125,16,20,21,10,0.5,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.475,middle,middle,2HvMCoKkzNvhYKJgp_r10_pre,2HvMCoKkzNvhYKJgp_r9_post,False,False,False
2HvMCoKkzNvhYKJgp,11,0.515625,16,20,21,9,0.55,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.428125,middle,middle,2HvMCoKkzNvhYKJgp_r11_pre,2HvMCoKkzNvhYKJgp_r10_post,False,False,False
2HvMCoKkzNvhYKJgp,12,0.4375,16,20,21,8,0.6,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.515625,middle,middle,2HvMCoKkzNvhYKJgp_r12_pre,2HvMCoKkzNvhYKJgp_r11_post,False,False,False
2HvMCoKkzNvhYKJgp,13,0.48125,16,20,21,7,0.65,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.4375,middle,middle,2HvMCoKkzNvhYKJgp_r13_pre,2HvMCoKkzNvhYKJgp_r12_post,False,False,False
2HvMCoKkzNvhYKJgp,14,0.409375,16,20,21,6,0.7,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.48125,middle,late,2HvMCoKkzNvhYKJgp_r14_pre,2HvMCoKkzNvhYKJgp_r13_post,False,False,False
2HvMCoKkzNvhYKJgp,15,0.521875,16,20,21,5,0.75,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.409375,middle,late,2HvMCoKkzNvhYKJgp_r15_pre,2HvMCoKkzNvhYKJgp_r14_post,False,False,False
2HvMCoKkzNvhYKJgp,16,0.60625,16,20,21,4,0.8,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.521875,middle,late,2HvMCoKkzNvhYKJgp_r16_pre,2HvMCoKkzNvhYKJgp_r15_post,False,False,False
2HvMCoKkzNvhYKJgp,17,0.459375,16,20,21,3,0.85,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.60625,middle,late,2HvMCoKkzNvhYKJgp_r17_pre,2HvMCoKkzNvhYKJgp_r16_post,False,False,False
2HvMCoKkzNvhYKJgp,18,0.53125,16,20,21,2,0.9,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.459375,endgame,late,2HvMCoKkzNvhYKJgp_r18_pre,2HvMCoKkzNvhYKJgp_r17_post,False,False,False
2HvMCoKkzNvhYKJgp,19,0.5,16,20,21,1,0.95,False,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.53125,endgame,late,2HvMCoKkzNvhYKJgp_r19_pre,2HvMCoKkzNvhYKJgp_r18_post,False,False,False
2HvMCoKkzNvhYKJgp,20,0.4375,16,20,21,0,1.0,True,False,18,21,True,5.4,0.30000000000000004,False,1,False,3,7.0,False,3,2.0,False,True,True,False,0.5,endgame,late,2HvMCoKkzNvhYKJgp_r20_pre,2HvMCoKkzNvhYKJgp_r19_post,False,False,False
2YFxArCtvNNrLdMEh,0,0.5,5,10,11,10,0.0,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,,opening,early,2YFxArCtvNNrLdMEh_r0_pre,2YFxArCtvNNrLdMEh_r-1_post,False,False,False
2YFxArCtvNNrLdMEh,1,0.8,5,10,11,9,0.1,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.5,opening,early,2YFxArCtvNNrLdMEh_r1_pre,2YFxArCtvNNrLdMEh_r0_post,False,False,False
2YFxArCtvNNrLdMEh,2,0.8,5,10,11,8,0.2,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.8,opening,early,2YFxArCtvNNrLdMEh_r2_pre,2YFxArCtvNNrLdMEh_r1_post,False,False,False
2YFxArCtvNNrLdMEh,3,0.75,4,10,11,7,0.3,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.8,middle,early,2YFxArCtvNNrLdMEh_r3_pre,2YFxArCtvNNrLdMEh_r2_post,False,False,False
2YFxArCtvNNrLdMEh,4,0.8125,4,10,11,6,0.4,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.75,middle,middle,2YFxArCtvNNrLdMEh_r4_pre,2YFxArCtvNNrLdMEh_r3_post,False,False,False
2YFxArCtvNNrLdMEh,5,0.9125,4,10,11,5,0.5,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.8125,middle,middle,2YFxArCtvNNrLdMEh_r5_pre,2YFxArCtvNNrLdMEh_r4_post,False,False,False
2YFxArCtvNNrLdMEh,6,0.55,4,10,11,4,0.6,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.9125,middle,middle,2YFxArCtvNNrLdMEh_r6_pre,2YFxArCtvNNrLdMEh_r5_post,False,False,False
2YFxArCtvNNrLdMEh,7,0.5875,4,10,11,3,0.7,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.55,middle,late,2YFxArCtvNNrLdMEh_r7_pre,2YFxArCtvNNrLdMEh_r6_post,False,False,False
2YFxArCtvNNrLdMEh,8,0.5,4,10,11,2,0.8,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.5875,endgame,late,2YFxArCtvNNrLdMEh_r8_pre,2YFxArCtvNNrLdMEh_r7_post,False,False,False
2YFxArCtvNNrLdMEh,9,0.25,4,10,11,1,0.9,False,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.5,endgame,late,2YFxArCtvNNrLdMEh_r9_pre,2YFxArCtvNNrLdMEh_r8_post,False,False,False
2YFxArCtvNNrLdMEh,10,0.4125,4,10,11,0,1.0,True,False,5,11,True,2.3,0.45999999999999996,False,1,True,4,10.0,False,4,5.0,False,True,True,False,0.25,endgame,late,2YFxArCtvNNrLdMEh_r10_pre,2YFxArCtvNNrLdMEh_r9_post,False,False,False
2fKfFJWpm9wfoPMfx,0,0.6000000000000001,9,27,28,27,0.0,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,,opening,early,2fKfFJWpm9wfoPMfx_r0_pre,2fKfFJWpm9wfoPMfx_r-1_post,False,False,False
2fKfFJWpm9wfoPMfx,1,0.7666666666666667,9,27,28,26,0.037037037037037035,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.6000000000000001,opening,early,2fKfFJWpm9wfoPMfx_r1_pre,2fKfFJWpm9wfoPMfx_r0_post,False,False,False
2fKfFJWpm9wfoPMfx,2,0.8166666666666667,9,27,28,25,0.07407407407407407,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.7666666666666667,opening,early,2fKfFJWpm9wfoPMfx_r2_pre,2fKfFJWpm9wfoPMfx_r1_post,False,False,False
2fKfFJWpm9wfoPMfx,3,0.9500000000000001,9,27,28,24,0.1111111111111111,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8166666666666667,middle,early,2fKfFJWpm9wfoPMfx_r3_pre,2fKfFJWpm9wfoPMfx_r2_post,False,False,False
2fKfFJWpm9wfoPMfx,4,1.0,9,27,28,23,0.14814814814814814,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9500000000000001,middle,early,2fKfFJWpm9wfoPMfx_r4_pre,2fKfFJWpm9wfoPMfx_r3_post,False,False,False
2fKfFJWpm9wfoPMfx,5,0.9500000000000001,9,27,28,22,0.18518518518518517,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,early,2fKfFJWpm9wfoPMfx_r5_pre,2fKfFJWpm9wfoPMfx_r4_post,False,False,False
2fKfFJWpm9wfoPMfx,6,0.9388888888888888,9,27,28,21,0.2222222222222222,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9500000000000001,middle,early,2fKfFJWpm9wfoPMfx_r6_pre,2fKfFJWpm9wfoPMfx_r5_post,False,False,False
2fKfFJWpm9wfoPMfx,7,0.8999999999999999,9,27,28,20,0.25925925925925924,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9388888888888888,middle,early,2fKfFJWpm9wfoPMfx_r7_pre,2fKfFJWpm9wfoPMfx_r6_post,False,False,False
2fKfFJWpm9wfoPMfx,8,0.9277777777777777,9,27,28,19,0.2962962962962963,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8999999999999999,middle,early,2fKfFJWpm9wfoPMfx_r8_pre,2fKfFJWpm9wfoPMfx_r7_post,False,False,False
2fKfFJWpm9wfoPMfx,9,1.0,9,27,28,18,0.3333333333333333,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9277777777777777,middle,middle,2fKfFJWpm9wfoPMfx_r9_pre,2fKfFJWpm9wfoPMfx_r8_post,False,False,False
2fKfFJWpm9wfoPMfx,10,0.8888888888888888,9,27,28,17,0.37037037037037035,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,middle,2fKfFJWpm9wfoPMfx_r10_pre,2fKfFJWpm9wfoPMfx_r9_post,False,False,False
2fKfFJWpm9wfoPMfx,11,0.8333333333333334,9,27,28,16,0.4074074074074074,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8888888888888888,middle,middle,2fKfFJWpm9wfoPMfx_r11_pre,2fKfFJWpm9wfoPMfx_r10_post,False,False,False
2fKfFJWpm9wfoPMfx,12,0.8666666666666667,9,27,28,15,0.4444444444444444,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8333333333333334,middle,middle,2fKfFJWpm9wfoPMfx_r12_pre,2fKfFJWpm9wfoPMfx_r11_post,False,False,False
2fKfFJWpm9wfoPMfx,13,1.0,9,27,28,14,0.48148148148148145,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8666666666666667,middle,middle,2fKfFJWpm9wfoPMfx_r13_pre,2fKfFJWpm9wfoPMfx_r12_post,False,False,False
2fKfFJWpm9wfoPMfx,14,0.9166666666666666,9,27,28,13,0.5185185185185185,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,middle,2fKfFJWpm9wfoPMfx_r14_pre,2fKfFJWpm9wfoPMfx_r13_post,False,False,False
2fKfFJWpm9wfoPMfx,15,1.0,9,27,28,12,0.5555555555555556,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9166666666666666,middle,middle,2fKfFJWpm9wfoPMfx_r15_pre,2fKfFJWpm9wfoPMfx_r14_post,False,False,False
2fKfFJWpm9wfoPMfx,16,1.0,9,27,28,11,0.5925925925925926,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,middle,2fKfFJWpm9wfoPMfx_r16_pre,2fKfFJWpm9wfoPMfx_r15_post,False,False,False
2fKfFJWpm9wfoPMfx,17,1.0,9,27,28,10,0.6296296296296297,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,middle,2fKfFJWpm9wfoPMfx_r17_pre,2fKfFJWpm9wfoPMfx_r16_post,False,False,False
2fKfFJWpm9wfoPMfx,18,1.0,9,27,28,9,0.6666666666666666,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,late,2fKfFJWpm9wfoPMfx_r18_pre,2fKfFJWpm9wfoPMfx_r17_post,False,False,False
2fKfFJWpm9wfoPMfx,19,0.9444444444444444,9,27,28,8,0.7037037037037037,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,late,2fKfFJWpm9wfoPMfx_r19_pre,2fKfFJWpm9wfoPMfx_r18_post,False,False,False
2fKfFJWpm9wfoPMfx,20,0.9444444444444444,9,27,28,7,0.7407407407407407,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9444444444444444,middle,late,2fKfFJWpm9wfoPMfx_r20_pre,2fKfFJWpm9wfoPMfx_r19_post,False,False,False
2fKfFJWpm9wfoPMfx,21,0.9444444444444444,9,27,28,6,0.7777777777777778,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9444444444444444,middle,late,2fKfFJWpm9wfoPMfx_r21_pre,2fKfFJWpm9wfoPMfx_r20_post,False,False,False
2fKfFJWpm9wfoPMfx,22,0.8888888888888888,9,27,28,5,0.8148148148148148,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.9444444444444444,middle,late,2fKfFJWpm9wfoPMfx_r22_pre,2fKfFJWpm9wfoPMfx_r21_post,False,False,False
2fKfFJWpm9wfoPMfx,23,1.0,9,27,28,4,0.8518518518518519,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8888888888888888,middle,late,2fKfFJWpm9wfoPMfx_r23_pre,2fKfFJWpm9wfoPMfx_r22_post,False,False,False
2fKfFJWpm9wfoPMfx,24,0.8888888888888888,9,27,28,3,0.8888888888888888,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,1.0,middle,late,2fKfFJWpm9wfoPMfx_r24_pre,2fKfFJWpm9wfoPMfx_r23_post,False,False,False
2fKfFJWpm9wfoPMfx,25,1.0,9,27,28,2,0.9259259259259259,False,False,9,28,False,5.2,0.5777777777777778,False,1,False,3,12.0,False,3,4.0,False,False,False,False,0.8888888888888888,endgame,late,2fKfFJWpm9wfoPMfx_r25_pre,2fKfFJWpm9wfoPMfx_r24_post,False,False,False
