N,summary,baseline,outcome,coef_units,min_rounds,feature,family,n_games_learn,n_games_heldout,frac_at_ceiling_learn,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_argue_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.22414834702834804,0.43488544924140626,-0.3384662955244887,0.7867629895811848,0.5372833770020662,0.0058985046777173455,0.15482269710295343,0.919744056901179,0.6892339971940846,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_first_pronouns_proportion,Semantic dynamics,80,140,0.4375,-0.2569460281615997,0.43715839034192006,-0.9050857240743181,0.39119366775111863,0.36802898390064426,0.07596703150999724,-0.03844634365387911,0.7745043114551676,0.6892339971940846,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_textblob_subjectivity,Sentiment & emotion,80,140,0.4375,0.22463216306647507,0.43815589821623946,-0.3432314904952468,0.7924958166281969,0.5011401682315011,0.009597880395919897,0.12190442015752795,0.8803759163054743,0.6892339971940846,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_tentativeness_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.21545923410593584,0.4630563401318677,-0.3600093379349456,0.7909278061468172,0.4519311359429258,0.03461874243524686,0.032689880233211066,0.8711723916526405,0.7171519296973468,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,80,140,0.4375,0.2221739978416642,0.4661487543032754,-0.3753523462427408,0.8197003419260691,-0.21482619231163178,0.2490000184387542,-0.5800745463620077,0.1504221617387442,0.7171519296973468,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,team_burstiness,Participation & timing,80,140,0.4375,0.17683570299364726,0.5461542700006907,-0.3974356228537016,0.7511070288409961,0.3385871508748447,0.1076270872373947,-0.07386710001282865,0.751041401762518,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_mimicry_bert,Semantic dynamics,80,140,0.4375,0.1771416025743831,0.5488153684827534,-0.40195796347732676,0.756241168626093,0.3177794172989049,0.10851288926054274,-0.07030149546375553,0.7058603300615653,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,80,140,0.4375,0.1441010935279348,0.5651172000116123,-0.3468668337684979,0.6350690208243676,-0.1318178414000319,0.45483145410611614,-0.4775009482950452,0.21386526549498142,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,80,140,0.4375,-0.20179117523683057,0.5727417399682909,-0.9030157627273805,0.4994334122537194,0.001541479341554447,0.9933070159800751,-0.3586230837058854,0.36170604238899434,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_inclusive_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.2216602381275637,0.5750030077589793,-0.5531697108437148,0.9964901870988423,0.3918343882167108,0.05728933883020998,-0.012133101293521908,0.7958018777269436,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_function_word_accommodation,Semantic dynamics,80,140,0.4375,0.1762698760526924,0.5752409341054503,-0.44027834205151595,0.7928180941569007,-0.12416317751719354,0.5279984869501003,-0.5097900601681913,0.2614637051338042,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,80,140,0.4375,-0.17907502059924657,0.5772035023067721,-0.8086657888092139,0.4505157476107207,0.31007166897009836,0.12297996566707348,-0.08394742713548914,0.7040907650756858,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_positivity_zscore_conversation,Sentiment & emotion,80,140,0.4375,-0.17495787642856894,0.5800802538208281,-0.7947505412831236,0.44483478842598567,0.6159174976678294,0.0037332329749802926,0.19963050721041503,1.032204488125244,0.8203155104536962,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_textblob_subjectivity,Sentiment & emotion,80,140,0.4375,0.15069218956553165,0.5912902838541844,-0.399343780277413,0.7007281594084763,0.08414942126684394,0.6575711956600223,-0.2879267792252574,0.45622562175894527,0.8212174938165481,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_mean_info_exchange_zscore_conversation,Semantic dynamics,80,140,0.4375,0.15193084137493107,0.5925387373178823,-0.4044982380188412,0.7083599207687034,-0.2856492298956201,0.1144871579384167,-0.6403647168020803,0.06906625701084007,0.8212174938165481,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_textblob_polarity,Sentiment & emotion,80,140,0.4375,0.2020888056690024,0.5983156026377707,-0.5497496661963526,0.9539272775343575,0.5939146942575478,0.008287738430679025,0.15300568736592846,1.0348237011491672,0.8212174938165481,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.16446296823814485,0.6168278874430796,-0.4797676577572645,0.8086935942335542,0.3311484679842476,0.09906398683065604,-0.062349622054173715,0.7246465580226689,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,variance_in_DD,Semantic dynamics,80,140,0.4375,0.20236462710107045,0.6291954670356048,-0.6190489366498735,1.0237781908520143,-0.22905798238959638,0.21958115176356907,-0.5947551203300063,0.1366391555508136,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_min_word_TTR,Volume & form,80,140,0.4375,0.17811900727509403,0.6324779447435167,-0.5518603983938979,0.9080984129440859,-0.4837905073009431,0.03444080123835021,-0.9321446728277416,-0.035436341774144564,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),80,140,0.4375,-0.1518913322644745,0.6364732742481978,-0.7817669161789086,0.4779842516499596,-0.035494882116411774,0.8544966291288746,-0.41485536192326783,0.3438655976904443,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_neutral_bert,Sentiment & emotion,80,140,0.4375,0.14697434219090186,0.6424821168422096,-0.47354496637100696,0.7674936507528107,0.23027784430267165,0.24683073289027058,-0.15944968124916217,0.6200053698545055,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,80,140,0.4375,-0.1378073198715891,0.6431896686426237,-0.7208640600367435,0.4452494202935653,0.534988127980568,0.015348465183515703,0.10242395342481475,0.9675523025363213,0.8337643852774752,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,discursive_diversity,Semantic dynamics,80,140,0.4375,-0.11787807023741866,0.6661771472016594,-0.6534285467394547,0.4176724062646174,-0.42621003059683304,0.03360439591041038,-0.8193583025765631,-0.03306175861710303,0.8556403725525901,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_preposition_lexical_wordcount,Lexical (LIWC),80,140,0.4375,-0.1264316453615043,0.6920860949689069,-0.7521523836323857,0.49928909290937706,0.2428774397464702,0.25389692784576967,-0.17435140251615355,0.6601062820090939,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_num_chars,Volume & form,80,140,0.4375,0.1282200687503179,0.7076879224791274,-0.5419971561356671,0.7984372936363029,0.2289350722820311,0.28625432334195,-0.1918405931716096,0.6497107377356718,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_mimicry_bert,Semantic dynamics,80,140,0.4375,0.14402777942845627,0.7088620395103468,-0.611999859537032,0.9000554183939444,0.1274779911841306,0.5253288230326523,-0.2658955519353782,0.5208515343036395,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_num_chars,Volume & form,80,140,0.4375,0.12570808886841275,0.7128018685464703,-0.543637733724064,0.7950539114608896,0.10977804916413979,0.5833634021728623,-0.28250903355858226,0.5020651318868619,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_content_word_accommodation_per_conv,Semantic dynamics,80,140,0.4375,-0.11669311630124302,0.7133116688708208,-0.7391939081966041,0.5058076755941181,0.17089124617178877,0.3933893130798486,-0.22154671882050822,0.5633292111640857,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),80,140,0.4375,-0.10566428341795914,0.7227686155172595,-0.6894324111172314,0.4781038442813132,0.20462461264710238,0.29402803069859884,-0.17757959332459292,0.5868288186187977,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_min_forward_flow,Semantic dynamics,80,140,0.4375,-0.10497937567916239,0.7256838462472237,-0.6913908861246778,0.48143213476635305,-0.11072056720890583,0.5518255419010656,-0.4754239989218418,0.2539828645040301,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_positivity_zscore_conversation,Sentiment & emotion,80,140,0.4375,-0.3560282057760405,0.7297430115365007,-2.375907514548688,1.663851102996607,-0.21753874801210932,0.3870808159854291,-0.7104934950934291,0.27541599906921044,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,gini_coefficient_sum_num_messages,Participation & timing,80,140,0.4375,0.15543132387828335,0.7318317818474336,-0.7335351165742834,1.04439776433085,0.15987557671093047,0.4626046191705099,-0.266704077420143,0.5864552308420039,0.8682749954122093,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.08355247338740934,0.7389786136689884,-0.40791443981512576,0.5750193865899444,0.23389923482226388,0.24397639700102813,-0.159570866783796,0.6273693364283237,0.869386604316457,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_time_diff,Participation & timing,80,140,0.4375,-0.10673260248749948,0.7527920155960398,-0.7709186861520618,0.5574534811770628,0.06001648692921054,0.718033197671389,-0.2657488384952226,0.3857818123536436,0.873757515427018,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.08502697432884679,0.7551761383333513,-0.44941268306471704,0.6194666317224106,-0.16331587703037545,0.40998890230446194,-0.5518194871216242,0.22518773306087334,0.873757515427018,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_conjunction_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.0917996794989025,0.7635596826236835,-0.5063330322369932,0.6899323912347981,0.03058439336373096,0.8785639699165588,-0.36174725289926696,0.4229160396267289,0.8762160292402925,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_certainty_rocklage,Sentiment & emotion,80,140,0.4375,-0.13888118128975319,0.8047819044267228,-1.2401862524765181,0.9624238898970117,0.08202103004815404,0.6236382489998022,-0.2455886719618776,0.4096307320581857,0.9147803251239236,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,80,140,0.4375,-0.05982288247375766,0.810234002252618,-0.548114828267431,0.42846906331991563,-0.6180741828700862,0.0018157723333882018,-1.0064913980990948,-0.22965696764107751,0.9147803251239236,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_info_exchange_zscore_conversation,Semantic dynamics,80,140,0.4375,0.06662492240173978,0.8416671770517936,-0.5870671152006252,0.7203169600041047,-0.2224387391657118,0.22880013530113819,-0.5847055191720606,0.13982804084063696,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_adverbs_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.06515529649127731,0.8558628175550296,-0.6378828593568311,0.7681934523393856,0.2767760170781634,0.15511173535616243,-0.10478752699168004,0.6583395611480068,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_forward_flow,Semantic dynamics,80,140,0.4375,0.049210027811005086,0.8574804256655355,-0.48786868449255943,0.5862887401145696,-0.25213461105180524,0.1602886355188754,-0.6040854970545778,0.09981627495096734,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_forward_flow,Semantic dynamics,80,140,0.4375,-0.07019205848985596,0.8586251802312511,-0.8425388481574321,0.7021547311777201,-0.6836299878666293,0.0060380155154884756,-1.1716240853729956,-0.19563589036026308,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_min_certainty_rocklage,Sentiment & emotion,80,140,0.4375,0.04552959507636038,0.8610245320961307,-0.4641882469450232,0.5552474370977439,-0.07058206698458175,0.7011936652912405,-0.4311106908381004,0.2899465568689369,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.05358849002932663,0.8625360907290465,-0.5530155597163071,0.6601925397749604,0.295621343527692,0.12872400988811813,-0.08578014706738318,0.6770228341227671,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,incongruent_modulation,Semantic dynamics,80,140,0.4375,0.055075028548843566,0.8628923217320911,-0.5699921993390257,0.6801422564367129,-0.015421525687670426,0.9352283716661518,-0.3873443524006107,0.3565013010252699,0.9221750003243722,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_dale_chall_score,Volume & form,80,140,0.4375,-0.04309296965990231,0.8772242637022494,-0.5898032461669067,0.5036173068471022,0.25205218145007857,0.21722678388251704,-0.14830345328580458,0.6524078161859617,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,gini_coefficient_sum_num_chars,Participation & timing,80,140,0.4375,-0.04503892737962353,0.8862247568601774,-0.6619869507153623,0.5719090959561152,0.1319895567341622,0.5201278919987868,-0.2702423814071738,0.5342214948754982,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_textblob_subjectivity,Sentiment & emotion,80,140,0.4375,-0.04458449471907558,0.8960849489676503,-0.7136370087512713,0.6244680193131202,0.2143392954766523,0.281702461013157,-0.17590335861485903,0.6045819495681636,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.02906529495437971,0.90697626893648,-0.45844262030132243,0.5165732102100818,0.4195126177567984,0.05045440057885184,-0.000830555638837327,0.839855791152434,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),80,140,0.4375,0.03842675163285109,0.9088020221624274,-0.6190610072889708,0.6959145105546731,0.5163891675147161,0.01836423801550263,0.08720249833081711,0.9455758366986151,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_social_lexical_wordcount,Lexical (LIWC),80,140,0.4375,-0.03579425205056825,0.9096583192953451,-0.6540698845803279,0.5824813804791913,-0.03075557356382678,0.8793472785216406,-0.4278644254126443,0.3663532782849907,0.9295778445353892,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,80,140,0.4375,0.028148927429436886,0.9321166357832915,-0.6195328745240194,0.6758307293828931,0.24305726903744768,0.2227393105621066,-0.14765274670805617,0.6337672847829515,0.945625572533774,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_dale_chall_score,Volume & form,80,140,0.4375,-0.01908670103288051,0.9488318829455875,-0.6020236443836674,0.5638502423179065,0.4669333277072289,0.02767218414110076,0.05130528171070914,0.8825613737037487,0.9556580115998723,False
6,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_mean_positivity_zscore_conversation,Sentiment & emotion,80,140,0.4375,0.016514547959707047,0.9571713556303076,-0.5862001730733075,0.6192292689927217,-0.032252006529290285,0.8575009865534432,-0.38430205166558606,0.3197980386070055,0.9571713556303076,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,1.1681487809408626,0.0005836143992318902,0.5024170332968647,1.8338805285848605,0.3416336985963401,0.12371241888766217,-0.09334095842521994,0.7766083556179001,0.056146470205796245,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_positive_words_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,1.2217705441622309,0.0007964038327063297,0.5078180843541159,1.9357230039703457,0.5748756500231427,0.014102428257424337,0.11585360793972721,1.0338976921065581,0.056146470205796245,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_user_max_word_TTR,Volume & form,82,141,0.4268292682926829,0.9895351211597193,0.0015291847065476095,0.37754402341344084,1.6015262189059978,1.1811444423385216,0.0316246935735982,0.10396033218956302,2.2583285524874803,0.07187168120773765,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_Positive_Emotion_receptiveness_yeomans,Receptiveness,82,141,0.4268292682926829,1.156916104317787,0.0032930134640933094,0.3853834643441444,1.9284487442914293,0.3511433339663895,0.11846322833698926,-0.08967357276303328,0.7919602406958124,0.09102507917256601,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,sum_num_messages,Volume & form,82,141,0.4268292682926829,1.3028568446228008,0.0037975329164695723,0.42065077179954935,2.1850629174460523,0.8305934492933008,0.015381894089708937,0.15879886612080374,1.5023880324657979,0.09102507917256601,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_certainty_rocklage,Sentiment & emotion,82,141,0.4268292682926829,1.3412034197729075,0.004118916324711838,0.42492780852174794,2.257479031024067,0.41671579787147556,0.06153640412436847,-0.020136247584742972,0.8535678433276941,0.09102507917256601,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_num_all_caps,Volume & form,82,141,0.4268292682926829,1.5166109228952565,0.004982798604837076,0.4580814817116128,2.5751403640789,-0.021173270032159904,0.9063280173979873,-0.3738404569834016,0.3314939169190818,0.09102507917256601,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_relative_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.8880436721243083,0.005164543499152682,0.26566598658525564,1.5104213576633612,0.3232673608628791,0.12800778378019537,-0.09302056947990761,0.7395552912056658,0.09102507917256601,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_certainty_rocklage,Sentiment & emotion,82,141,0.4268292682926829,1.4195595143676891,0.00653800518830009,0.39647358173511416,2.442645447000264,0.44899959572299974,0.04271819745871474,0.01473231018230925,0.8832668812636902,0.09723295873027958,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,82,141,0.4268292682926829,1.1153533899392118,0.0068959545198779846,0.3062519441482314,1.9244548357301923,0.2806876126797326,0.13545308447343105,-0.087805348014528,0.6491805733739932,0.09723295873027958,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,1.0971134392964783,0.011117006098558724,0.25020384434508847,1.9440230342478682,0.26825741480362714,0.2036381411637801,-0.1453300235260454,0.6818448531332997,0.13462520301423156,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_first_pronouns_proportion,Semantic dynamics,82,141,0.4268292682926829,-0.8716569979573725,0.011457464086317579,-1.5473402448856948,-0.19597375102905024,0.3651191489939931,0.03612846432532984,0.023612266172726937,0.7066260318152593,0.13462520301423156,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,sum_num_chars,Volume & form,82,141,0.4268292682926829,0.9916348593940171,0.01669162082346407,0.17959197409412353,1.8036777446939105,0.5620140716872517,0.04383907478868228,0.015520221451585492,1.108507921922918,0.17988107189597777,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_certainty_rocklage,Sentiment & emotion,82,141,0.4268292682926829,-0.8387970332432763,0.01786053196130276,-1.532913205748316,-0.1446808607382366,0.12589656276932537,0.507767798214536,-0.24666304625698215,0.4984561717956329,0.17988107189597777,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_positive_affect_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.7452328533257151,0.025044627020973955,0.09337377745153541,1.3970919291998949,0.26881700365489647,0.21895780362951278,-0.15977640750508498,0.6974104148148779,0.2267080845536543,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,turn_taking_index,Participation & timing,82,141,0.4268292682926829,1.763394582347821,0.025725740091194813,0.2137609061540815,3.3130282585415607,0.062471873052305546,0.7807687907987116,-0.377467065829187,0.5024108119337981,0.2267080845536543,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_mean_info_exchange_zscore_conversation,Semantic dynamics,82,141,0.4268292682926829,0.6207159532530259,0.03179781410257078,0.05405867693257693,1.187373229573475,-0.28263348271655236,0.10727351046848836,-0.6265809670273768,0.06131400159427208,0.25527879493750655,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_num_chars,Volume & form,82,141,0.4268292682926829,0.6208118753536038,0.03258878233244764,0.05146024058712528,1.1901635101200823,0.21653920432800816,0.2774130104407502,-0.1742073537367278,0.6072857623927441,0.25527879493750655,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,within_person_disc_range,Semantic dynamics,82,141,0.4268292682926829,0.6380859522775096,0.03903579039518571,0.0321067961453253,1.244065108409694,-0.022993091024129702,0.9024212609173414,-0.3905659008954758,0.3445797188472164,0.2896866550379571,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,82,141,0.4268292682926829,-0.7545762994276131,0.041842992692469334,-1.4813013366756058,-0.027851262179620417,0.030827712684317148,0.8757330039975423,-0.35554498842301635,0.4172004137916507,0.29269251862890505,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_certainty_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.5804938261661442,0.04359250277451777,0.01669119332256308,1.1442964590097253,0.1568460316742846,0.36339177768131614,-0.18137097619347523,0.49506303954204445,0.29269251862890505,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.5155824149732442,0.05489155064428199,-0.010804649606002692,1.041969479552491,0.20393674476655385,0.28257893748708995,-0.16804306870209038,0.575916558235198,0.3512118440802809,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_First_Person_Single_receptiveness_yeomans,Receptiveness,82,141,0.4268292682926829,0.554726127977283,0.059142639301044346,-0.021409252936995804,1.130861508891562,0.4236103777478544,0.04164024180936784,0.016039822354277977,0.8311809331414308,0.3512118440802809,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_textblob_subjectivity,Sentiment & emotion,82,141,0.4268292682926829,-0.46887813800925354,0.05978073941792015,-0.9570744373332881,0.019318161314781035,0.014492173815691763,0.9422447747538988,-0.3775660925078307,0.40655044013921426,0.3512118440802809,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_neutral_bert,Sentiment & emotion,82,141,0.4268292682926829,-0.7013965246817924,0.06616495246974355,-1.4496186672635774,0.04682561789999251,-0.22688277916431074,0.37266293171579246,-0.7256869077017284,0.27192134937310697,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_article_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.7187458198118872,0.06730759440875794,-0.051206468882590506,1.488698108506365,-0.05624663264437245,0.7659170167240603,-0.42653227616337214,0.3140390108746272,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_user_min_num_all_caps,Volume & form,82,141,0.4268292682926829,0.48278330058754215,0.07070184450037255,-0.04075565103851608,1.0063222522136004,-0.06162805733669928,0.8306003697527076,-0.626241946982789,0.5029858323093904,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_article_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.5731675101239978,0.07230163180724429,-0.051904180954188806,1.1982392012021843,0.3919801072854864,0.07402458607722695,-0.038069433355949256,0.822029647926922,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,min_negative_bert,Sentiment & emotion,82,141,0.4268292682926829,-2.4702551443988,0.07450980256500016,-5.184968990708545,0.2444587019109452,0.1368547079713134,0.33427345715344414,-0.1409481477796173,0.41465756372224416,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_textblob_polarity,Sentiment & emotion,82,141,0.4268292682926829,0.5353999502633218,0.07521067962306395,-0.054403298159310776,1.1252031986859543,0.5404905427044573,0.006205391278118021,0.1534068843319375,0.9275742010769771,0.35349019422840056,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_neutral_bert,Sentiment & emotion,82,141,0.4268292682926829,0.924758853302495,0.08559821229477448,-0.12957533568490043,1.9790930422898905,0.5330130825665187,0.008731487831297208,0.13464153699356213,0.9313846281394753,0.3782446805444358,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_forward_flow,Semantic dynamics,82,141,0.4268292682926829,0.6902588370438574,0.08830284023778452,-0.1034911007767152,1.48400877486443,0.29454245169050697,0.2241054707134087,-0.1803283068408908,0.7694132102219047,0.3782446805444358,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_past_tense_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.7067918164385217,0.08948956852262398,-0.10899608757902368,1.5225797204560672,0.5263312655849658,0.011550681109542238,0.11787479459413208,0.9347877365757995,0.3782446805444358,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,82,141,0.4268292682926829,0.6152145947306036,0.09120793715255898,-0.09867269551960212,1.3291018849808092,0.3973479052725815,0.04581992648769174,0.007378594942417216,0.7873172156027458,0.3782446805444358,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_neutral_bert,Sentiment & emotion,82,141,0.4268292682926829,1.5983032576950151,0.09423181773457538,-0.27360861928172553,3.470215134671756,0.5489243789493425,0.040171534675336976,0.02461535673304527,1.07323340116564,0.3796196085878608,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,mean_user_min_textblob_polarity,Sentiment & emotion,82,141,0.4268292682926829,-0.4265327637976688,0.11634948510375277,-0.9589140657693425,0.10584853817400486,-0.3457221604889618,0.09268828048098406,-0.7487251842988067,0.05728086332088306,0.43721599667122507,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,stdev_user_min_positive_affect_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,-0.4347484877531408,0.11765232121791266,-0.9793188074921084,0.10982183198582685,0.01160846974322584,0.9473679614549203,-0.3330568685682558,0.35627380805470743,0.43721599667122507,False
7,cumulative,no_baseline,maxed_out,log-odds per SD,15,max_first_person_singular_lexical_wordcount,Lexical (LIWC),82,141,0.4268292682926829,0.4822011179429501,0.11967364317799847,-0.12513103478103865,1.089533270666939,0.25457945180312724,0.19234936134920078,-0.1281632600126285,0.637322163618883,0.43721599667122507,False
