block,feature,family,endgame,middle,opening,swing
pre,mean_user_mean_info_exchange_zscore_conversation,Semantic dynamics,-0.05209612971767008,0.02149647805713962,-0.06437117785319366,0.012275048135523575
window,stdev_user_max_num_chars,Volume & form,0.13045936814916012,0.1659040861036993,0.14258145162922997,-0.01212208348006985
window,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,0.08968891572253922,0.17028518281290064,0.10143082392339846,-0.011741908200859241
pre,min_user_max_time_diff,Participation & timing,-0.19809719945561674,-0.1555983226385332,-0.2086410968892686,0.010543897433651861
pre,stdev_user_max_adverbs_lexical_wordcount,Lexical (LIWC),-0.35292346583322826,-0.27600132211474937,-0.34272381414878134,-0.01019965168444692
pre,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,-0.01595623562822761,0.00374081140646424,-0.005763907647802925,-0.010192327980424687
post,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),0.038862806538884576,0.005075330690291871,0.029435243725962398,0.009427562812922178
post,min_user_max_certainty_rocklage,Sentiment & emotion,0.012925761563145588,-0.05514084658528678,0.022317095552102355,-0.009391333988956767
window,max_neutral_bert,Sentiment & emotion,0.008249251609050478,0.19408753952053592,-0.0006312280167376326,0.00888047962578811
post,max_positive_words_lexical_wordcount,Lexical (LIWC),-0.02401659723018479,0.08938704254486159,-0.03008258015775984,0.0060659829275750525
window,min_user_max_neutral_bert,Sentiment & emotion,-0.15042921414847146,-0.058035150507976134,-0.15645393628281737,0.006024722134345906
window,max_tentativeness_lexical_wordcount,Lexical (LIWC),0.054356020512628236,0.1807757444075342,0.04833201457648677,0.006024005936141469
post,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,-0.04256589963591314,-0.011689868796629359,-0.03674039178582342,-0.0058255078500897214
pre,stdev_user_min_Positive_Emotion_receptiveness_yeomans,Receptiveness,-0.1427647747256899,-0.10561052588503406,-0.14810789771813065,0.005343122992440746
window,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),0.03842021231793926,0.22844901286856215,0.0331434418641574,0.005276770453781859
pre,max_First_Person_Single_receptiveness_yeomans,Receptiveness,-0.25791695104192164,-0.24279372917501124,-0.25285626201252753,-0.005060689029394105
pre,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),-0.1871822735843672,-0.08498164451528914,-0.19172217796695018,0.004539904382582977
post,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),0.020652804953412533,0.06268108645380992,0.025001778523182354,-0.004348973569769821
window,max_user_min_neutral_bert,Sentiment & emotion,-0.015543191593708152,0.082954235257384,-0.011815399240461844,-0.003727792353246308
post,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),-0.065443014239129,0.09772433951902612,-0.06179997930277466,-0.0036430349363543446
window,max_exclusive_lexical_wordcount,Lexical (LIWC),0.027864308506616083,0.18813083900162672,0.024775942801069664,0.003088365705546419
post,max_first_person_lexical_wordcount,Lexical (LIWC),-0.07608307142429468,0.04113349758039067,-0.07897999187489606,0.002896920450601373
pre,stdev_user_min_adverbs_lexical_wordcount,Lexical (LIWC),-0.16011443176279458,-0.08950783799172919,-0.1627133854012852,0.0025989536384906087
pre,max_present_tense_lexical_wordcount,Lexical (LIWC),-0.33223969800758807,-0.1796882838646452,-0.3305049843462823,-0.0017347136613057867
post,max_tentativeness_lexical_wordcount,Lexical (LIWC),-0.09077325605858273,0.041327076604789764,-0.09246208796493786,0.0016888319063551316
post,max_exclusive_lexical_wordcount,Lexical (LIWC),-0.056713706709267536,0.05426743500481073,-0.055298480303205645,-0.001415226406061891
window,min_user_max_textblob_polarity,Sentiment & emotion,-0.01026597759336374,-0.07343769242991711,-0.011548821485828998,0.0012828438924652585
window,stdev_user_min_positive_affect_lexical_wordcount,Lexical (LIWC),-0.03616362425138937,0.09522172231603178,-0.03721325397948704,0.0010496297280976688
