block,stage,feature,family,n_game_rounds,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
pre,endgame,max_user_min_insight_lexical_wordcount,Lexical (LIWC),190,0.004366454518736287,0.7043997385506353,-0.018191172333067294,0.026924081370539865,0.02938365690642758,0.00020788459982155487,0.013857308481648496,0.04491000533120666,0.867767684384512,False
pre,endgame,max_achievement_lexical_wordcount,Lexical (LIWC),190,-0.005740042803529344,0.7096556587049914,-0.035956844889300385,0.0244767592822417,0.011862116504954471,0.18929286048237237,-0.005849305474490115,0.02957353848439906,0.867767684384512,False
pre,endgame,min_user_max_positivity_zscore_conversation,Sentiment & emotion,190,-0.003596062428276498,0.7163822851079443,-0.022996534743571148,0.015804409887018152,-0.009250072417569297,0.4374076190947772,-0.03259583062162709,0.014095685786488496,0.867767684384512,False
pre,endgame,max_tentativeness_lexical_wordcount,Lexical (LIWC),190,-0.004346153582259452,0.7205435569951923,-0.028158096919574417,0.019465789755055515,0.019474924539799793,0.07278456408565151,-0.001799511025712637,0.04074936010531222,0.867767684384512,False
pre,endgame,mean_user_max_textblob_polarity,Sentiment & emotion,190,0.00374573305609328,0.7295142334894953,-0.017486485052746855,0.024977951164933416,-0.005569432631030151,0.6735188394595634,-0.03147799506298303,0.020339129800922725,0.867767684384512,False
pre,endgame,min_user_min_word_TTR,Volume & form,190,-0.0022691230176413216,0.7313395951080076,-0.015222306633331588,0.010684060598048944,0.0031400537178919354,0.7520776941017617,-0.016341977851291455,0.022622085287075322,0.867767684384512,False
pre,endgame,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,190,0.0037030617303638242,0.7371083690706346,-0.017918000307512387,0.025324123768240038,-0.017324886885505382,0.31213369162957716,-0.050919727709876426,0.016269953938865662,0.867767684384512,False
pre,endgame,max_insight_lexical_wordcount,Lexical (LIWC),190,0.004060128315363966,0.7378623424107827,-0.0197165376231508,0.027836794253878736,0.01413995039606894,0.20552794645170447,-0.007751599672590509,0.03603150046472839,0.867767684384512,False
pre,endgame,max_user_min_neutral_bert,Sentiment & emotion,190,0.004938398639325003,0.7469820589122469,-0.025062978854566254,0.03493977613321626,0.030594046326347178,0.006615523913605797,0.00851304484200014,0.052675047810694216,0.8723496771912255,False
pre,endgame,stdev_user_min_certainty_rocklage,Sentiment & emotion,190,0.0031549253492526817,0.7539322765611873,-0.016571891037117835,0.0228817417356232,0.008389478921148733,0.3756410711578976,-0.010170213430429783,0.026949171272727248,0.8743520151785992,False
pre,endgame,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),190,-0.0038189029272602624,0.7624204505116259,-0.02857846989769469,0.020940664043174163,0.022404024431316245,0.05520064951910273,-0.0004986140853596235,0.04530666294799211,0.8780980361064933,False
pre,endgame,max_user_min_first_person_plural_lexical_wordcount,Lexical (LIWC),190,0.0038043256191722294,0.7705269376780282,-0.021758603917523014,0.02936725515586747,,,,,0.8813561547413061,False
pre,endgame,min_user_max_certainty_rocklage,Sentiment & emotion,190,-0.004947362127568431,0.7768137806453765,-0.03915389847651616,0.029259174221379296,-0.005374659918943996,0.6971758716523309,-0.032445277552520184,0.02169595771463219,0.8825027303930467,False
pre,endgame,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,190,-0.001680450090487658,0.7863839950501113,-0.01383362520805857,0.010472725027083256,-0.010932896876202441,0.3750949589724891,-0.03509163948831819,0.01322584573591331,0.8873386971173552,False
pre,endgame,stdev_user_max_forward_flow,Semantic dynamics,190,-0.0031419248251291837,0.7980304364610155,-0.027206534937983133,0.020922685287724764,0.03746612621200973,0.001743804795840157,0.014010709306115962,0.0609215431179035,0.8916087233945236,False
pre,endgame,max_info_exchange_zscore_conversation,Semantic dynamics,190,-0.0024896045870056336,0.800846158737596,-0.021833483385170088,0.01685427421115882,-0.024190459297614913,0.03363421492496089,-0.04650817840773892,-0.001872740187490899,0.8916087233945236,False
pre,endgame,max_Positive_Emotion_receptiveness_yeomans,Receptiveness,190,0.003100874945948157,0.8252318293260766,-0.024421887124412255,0.030623637016308568,0.011355905915859544,0.3247467005892237,-0.011245930157750276,0.03395774198946937,0.9126736125659258,False
pre,endgame,min_user_max_mimicry_bert,Semantic dynamics,190,-0.002351635371712198,0.8360128930673232,-0.024618336596118243,0.01991506585269385,-0.007625667486852297,0.593848948896682,-0.03565298019173917,0.020401645218034573,0.9185141654094933,False
pre,endgame,variance_in_DD,Semantic dynamics,190,-0.0020001218709776946,0.8465841536882064,-0.022261621393461717,0.01826137765150633,0.018853939952998812,0.013092232869875242,0.003961028802223654,0.03374685110377397,0.9240493703655586,False
pre,endgame,max_user_min_certainty_rocklage,Sentiment & emotion,190,-0.0021623588983940086,0.8544093303788547,-0.025259099412590354,0.020934381615802338,0.002705672504927467,0.8222826691303808,-0.020904229942256814,0.02631557495211175,0.9265347933329138,False
pre,endgame,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,190,-0.0015821018742545095,0.8707732137400945,-0.020643639451467553,0.017479435702958537,-0.02180952022672487,0.07811417669205084,-0.04607303763288795,0.0024539971794382068,0.9375116952275812,False
pre,endgame,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),190,0.0015804331845130706,0.8803223548937624,-0.0189932920449494,0.02215415841397554,0.018322413453385047,0.07076197332117704,-0.0015509852689005836,0.03819581217567068,0.9375116952275812,False
pre,endgame,stdev_user_max_Positive_Emotion_receptiveness_yeomans,Receptiveness,190,0.0020567402404981228,0.886710336594652,-0.026238288678840777,0.030351769159837023,0.023124465677420138,0.046161980896546835,0.0003936811379980712,0.045855250216842204,0.9375116952275812,False
pre,endgame,max_user_min_First_Person_Plural_receptiveness_yeomans,Receptiveness,190,0.0018258935063749872,0.8911149972970942,-0.02431622567946537,0.02796801269221534,0.0037245454790309045,0.7260326493332806,-0.017108250844458908,0.024557341802520716,0.9375116952275812,False
pre,endgame,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,190,0.0014907579475600652,0.8926009553364395,-0.02015022738707236,0.023131743282192488,0.007442414263882893,0.5147659221121672,-0.014949491005862098,0.029834319533627883,0.9375116952275812,False
pre,endgame,max_article_lexical_wordcount,Lexical (LIWC),190,-0.0014311781900419936,0.8997010247315993,-0.02368664600493281,0.02082428962484882,0.00967819253169037,0.399437896691468,-0.012833478027174135,0.032189863090554875,0.9390629445636067,False
pre,endgame,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),190,-0.0013032020902564796,0.910396466707531,-0.023999699573351473,0.021393295392838515,0.007342025283336891,0.5502363395113573,-0.016745621631502276,0.03142967219817606,0.9443242853425943,False
pre,endgame,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),190,0.0010163234319641955,0.9210624375158365,-0.01908506496860088,0.021117711832529272,0.01970496342504581,0.08955774831269994,-0.003043589061873707,0.04245351591196533,0.9494902905255845,False
pre,endgame,stdev_user_min_Positive_Emotion_receptiveness_yeomans,Receptiveness,190,0.0010808670597241595,0.9407424933221022,-0.027417319571502306,0.029579053690950624,0.024671177778061666,0.027235207014553887,0.002772730563005147,0.04656962499311819,0.9638281986796998,False
pre,endgame,stdev_user_max_verbs_lexical_wordcount,Lexical (LIWC),190,0.00047751922081682276,0.9689249094305399,-0.023547114128925233,0.024502152570558877,0.030394071593301042,0.0021409386104025083,0.010989434579164344,0.049798708607437736,0.9823650914583066,False
pre,endgame,max_user_min_first_pronouns_proportion,Semantic dynamics,190,0.0003851510960503947,0.9706002400635964,-0.02009707691154819,0.020867379103648977,-0.00374604465464351,0.7853804015727527,-0.030707955961227183,0.023215866651940163,0.9823650914583066,False
pre,endgame,min_user_max_relative_lexical_wordcount,Lexical (LIWC),190,-0.0005135529103611759,0.9798119663979183,-0.04029064053452926,0.039263534713806905,-0.04057181880642406,0.03708145747818681,-0.07871302318090512,-0.002430614431943,0.9857144481232071,False
pre,endgame,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,190,-0.00011312771734047767,0.9865549038180069,-0.01327060741162088,0.013044351976939924,0.002486465490426401,0.8429497953989221,-0.022111451756929947,0.02708438273778275,0.9865549038180069,False
pre,middle,max_conjunction_lexical_wordcount,Lexical (LIWC),715,-0.020046090703402703,0.00035371317955402656,-0.031044165687360743,-0.009048015719444661,-0.006106076273386183,0.3551677548008071,-0.019049547951618596,0.006837395404846232,0.04065445012607176,False
pre,middle,max_user_min_conjunction_lexical_wordcount,Lexical (LIWC),715,-0.017327870665449552,0.0011024229556497527,-0.027736107472679634,-0.006919633858219471,-0.006765754896637411,0.3038891702034522,-0.0196635882010747,0.006132078407799878,0.04065445012607176,False
pre,middle,max_time_diff,Participation & timing,715,-0.023969091282396136,0.0011419941884008725,-0.038410766183166,-0.009527416381626267,-0.005195105254167331,0.5639860142028004,-0.02284404037089515,0.012453829862560488,0.04065445012607176,False
pre,middle,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),715,-0.02190907356786455,0.0013327121325490267,-0.035291162735845594,-0.008526984399883508,-0.0011074140978212504,0.8761542149428923,-0.01503454913335376,0.012819720937711259,0.04065445012607176,False
pre,middle,stdev_user_max_social_lexical_wordcount,Lexical (LIWC),715,-0.018820735958355327,0.001455798854301249,-0.030408505740650432,-0.007232966176060221,-0.004909832219842201,0.34302462237577613,-0.01505857089236422,0.005238906452679817,0.04065445012607176,False
pre,middle,turn_taking_index,Participation & timing,715,-0.02471906309720258,0.0017047540375934676,-0.04016148597991705,-0.009276640214488109,0.0016347720191169464,0.805873726234027,-0.011403111825132557,0.014672655863366451,0.04065445012607176,False
pre,middle,stdev_user_min_forward_flow,Semantic dynamics,715,-0.021215179771974117,0.0018526811057490767,-0.03457288059034737,-0.007857478953600868,0.0015324307967633144,0.8222026543587727,-0.011833555823113111,0.01489841741663974,0.04065445012607176,False
pre,middle,stdev_user_max_negative_bert,Sentiment & emotion,715,-0.019820716781570286,0.002036521922106498,-0.03241382258484089,-0.007227610978299678,-9.761020568454185e-05,0.9871713511825491,-0.011995878313980291,0.011800657902611207,0.04065445012607176,False
pre,middle,discursive_diversity,Semantic dynamics,715,-0.02230415229527887,0.0021779169710395585,-0.03656768237630948,-0.008040622214248262,0.002243379379914449,0.7449842377053416,-0.011274857246841416,0.015761616006670316,0.04065445012607176,False
pre,middle,max_user_min_forward_flow,Semantic dynamics,715,-0.023709037812049527,0.002422917823627649,-0.03903110894276459,-0.008386966681334462,0.0012598186069123958,0.8559517138720263,-0.012342347884014856,0.014861985097839649,0.0407050194369445,False
pre,middle,mean_user_min_forward_flow,Semantic dynamics,715,-0.025134603383582064,0.002950211597933431,-0.0417053837001229,-0.008563823067041228,0.0015382176236401696,0.8256326871510635,-0.012146604045769841,0.015223039293050182,0.04505777713207421,False
pre,middle,min_user_max_relative_lexical_wordcount,Lexical (LIWC),715,0.020245218241352104,0.0038403487384557782,0.0065198336715187235,0.03397060281118548,-0.003184683513720985,0.5978776818422016,-0.015018613218752901,0.008649246191310932,0.0537648823383809,False
pre,middle,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,715,-0.01697407478219992,0.004547770969461225,-0.02869895440577556,-0.005249195158624282,-0.004536453347480888,0.43491943179726833,-0.01592384010973718,0.006850933414775404,0.058771194066883525,False
pre,middle,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),715,-0.018021554819457976,0.005296859562318056,-0.030688876404269504,-0.005354233234646448,-0.006898915365699405,0.2472279543317324,-0.01858461585135411,0.004786785119955303,0.06081380482361657,False
pre,middle,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),715,-0.018106094607791605,0.005429804002108622,-0.030869637994221107,-0.005342551221362103,-0.005607236573324681,0.3390130523395184,-0.017101624853318197,0.0058871517066688365,0.06081380482361657,False
pre,middle,stdev_user_max_num_chars,Volume & form,715,-0.019878442447224545,0.006382109946286364,-0.03416309462632359,-0.005593790268125504,-0.003835511599942474,0.5890577447238845,-0.017751537130256095,0.010080513930371146,0.06429652533380702,False
pre,middle,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),715,-0.016842308852272364,0.006506196015920948,-0.028973478877946372,-0.004711138826598358,-0.003721067652514834,0.5486534118656035,-0.015880807186564327,0.008438671881534658,0.06429652533380702,False
pre,middle,max_forward_flow,Semantic dynamics,715,-0.019909293583704267,0.008125526182558915,-0.03465214060777981,-0.005166446559628725,0.0001494033114130394,0.9828338734462442,-0.013460108841663643,0.013758915464489721,0.07373391077436642,False
pre,middle,min_textblob_subjectivity,Sentiment & emotion,715,0.01807814247741327,0.008369504358632098,0.004640390181793774,0.031515894773032765,0.006910473240086621,0.2575664028538085,-0.005052726956662193,0.018873673436835436,0.07373391077436642,False
pre,middle,max_social_lexical_wordcount,Lexical (LIWC),715,-0.014687593518393641,0.009150930241635205,-0.025732543633394785,-0.0036426434033924975,-0.011541677476745497,0.026140405832970406,-0.021712566344915626,-0.0013707886085753667,0.07373391077436642,False
pre,middle,gini_coefficient_sum_num_chars,Participation & timing,715,-0.021138016742389177,0.0094366961455093,-0.03709822864089539,-0.005177804843882968,0.0018204960521625972,0.7723012414220566,-0.010510273909877708,0.014151266014202902,0.07373391077436642,False
pre,middle,min_user_max_textblob_subjectivity,Sentiment & emotion,715,0.015372215270354095,0.009861524466140924,0.0036972424755607556,0.027047188065147436,0.006705021851724931,0.26601965622636925,-0.005110036326044366,0.018520080029494228,0.07373391077436642,False
pre,middle,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,715,-0.015227666341069002,0.010343505986186023,-0.026867360089959734,-0.0035879725921782683,-0.004323111177962392,0.43844105658774735,-0.015258619027052917,0.006612396671128132,0.07373391077436642,False
pre,middle,sum_num_messages,Volume & form,715,-0.025415653156072488,0.010942729767462548,-0.04499251564371547,-0.00583879066842951,-0.0005452790358223877,0.9239657106895376,-0.011743229770631155,0.01065267169898638,0.07373391077436642,False
pre,middle,sum_num_chars,Volume & form,715,-0.019844006983763655,0.010972308150947383,-0.03513487515848991,-0.004553138809037401,-0.006650109642314155,0.33500274448846024,-0.020169623043329723,0.006869403758701413,0.07373391077436642,False
pre,middle,stdev_forward_flow,Semantic dynamics,715,-0.015155316926599865,0.011968277449315135,-0.026975034429561173,-0.003335599423638558,0.0007148064679103087,0.9163208884262201,-0.012619212998205839,0.014048825934026458,0.07733348505711318,False
pre,middle,mean_user_max_forward_flow,Semantic dynamics,715,-0.019976889198414484,0.014651338822425976,-0.03601778869741987,-0.0039359896994090975,-0.0015568940696380185,0.8195040512591321,-0.014929746489177038,0.011815958349901,0.09116388600620606,False
pre,middle,max_tentativeness_lexical_wordcount,Lexical (LIWC),715,-0.011931700192174313,0.016824804132500256,-0.02171440880383211,-0.002148991580516516,0.010957101857893456,0.03777823049863005,0.000618675672201776,0.021295528043585137,0.09757711074293977,False
pre,middle,min_user_max_certainty_rocklage,Sentiment & emotion,715,0.010347064152992014,0.016843667925864603,0.0018621257552891585,0.018832002550694872,-0.02000936973852457,7.483217491386286e-05,-0.02991187761279788,-0.01010686186425126,0.09757711074293977,False
pre,middle,stdev_user_max_forward_flow,Semantic dynamics,715,-0.014490587820365844,0.01807388616725332,-0.02650404691830262,-0.0024771287224290665,0.0030976903245550865,0.6540159406674774,-0.01044870489280777,0.016644085541917944,0.10076173765608808,False
pre,middle,max_first_pronouns_proportion,Semantic dynamics,715,-0.012152148555686599,0.018592939686540064,-0.022271897447675236,-0.00203239966369796,-0.007147270817499234,0.18440508420640678,-0.01770121762778941,0.003406675992790941,0.10076173765608808,False
pre,middle,max_user_min_function_word_accommodation,Semantic dynamics,715,-0.010822843889909258,0.020341605805655586,-0.01996616602700469,-0.001679521752813825,-0.00820094321006457,0.1463405866574269,-0.019266468462504897,0.0028645820423757584,0.10679343047969184,False
pre,middle,min_user_max_verbs_lexical_wordcount,Lexical (LIWC),715,0.015318989668723483,0.022222284893986366,0.0021879804994207556,0.028449998838026208,-0.005639469303126484,0.38473953278553763,-0.018355988218754116,0.007077049612501146,0.10997049898973586,False
pre,middle,max_negative_bert,Sentiment & emotion,715,-0.013015556500677657,0.02323556921166726,-0.024255734412476096,-0.001775378588879219,-0.00759450593294944,0.23316325863772802,-0.020079269122439167,0.004890257256540289,0.10997049898973586,False
pre,middle,min_textblob_polarity,Sentiment & emotion,715,0.01315622823825924,0.024081757735982253,0.0017254818050912932,0.024586974671427186,0.015058119968318481,0.004180855729609303,0.004753832008747556,0.025362407927889408,0.10997049898973586,False
pre,middle,stdev_user_max_dale_chall_score,Volume & form,715,-0.013816691929442883,0.02414493934559962,-0.02582664298991244,-0.0018067408689733267,-0.0001725652012066634,0.9722962354747303,-0.009911586068006526,0.009566455665593198,0.10997049898973586,False
pre,middle,max_user_max_word_TTR,Volume & form,715,-0.01006512749552016,0.02546896735957095,-0.018894757775154092,-0.0012354972158862276,0.003779350750324336,0.4231453135177805,-0.005468601419152185,0.013027302919800858,0.10997049898973586,False
pre,middle,gini_coefficient_sum_num_messages,Participation & timing,715,-0.019596420351737327,0.02551297936770477,-0.03679252155908236,-0.0024003191443922947,-0.0052955025604643794,0.38579490413997986,-0.01726295454596888,0.006671949425040124,0.10997049898973586,False
pre,middle,within_person_disc_range,Semantic dynamics,715,-0.019700368328436187,0.02552886583690297,-0.03698955171467803,-0.002411184942194347,0.0009545163063293886,0.8749017035282738,-0.010928563311162131,0.012837595923820907,0.10997049898973586,False
pre,middle,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,715,-0.012006626463423197,0.026474903468184707,-0.022610823191898957,-0.0014024297349474382,0.0032775652198211965,0.582427564623361,-0.008405621323352014,0.014960751762994409,0.11119459456637577,False
pre,middle,max_First_Person_Single_receptiveness_yeomans,Receptiveness,715,-0.009879113277808197,0.03244826572596804,-0.01893199505665417,-0.0008262314989622224,-0.009323027358641588,0.15133419613649518,-0.022058151032262732,0.003412096314979556,0.1329587473649422,False
pre,middle,min_certainty_rocklage,Sentiment & emotion,715,0.009668417895181181,0.03453101525640203,0.0007037048140083983,0.018633130976353964,-0.01571126861736066,0.0012763194278059718,-0.025270757353598843,-0.006151779881122477,0.13812138203531085,False
pre,middle,min_positivity_zscore_chats,Sentiment & emotion,715,0.013189599032243848,0.035352496592371226,0.0009046735268178289,0.025474524537669865,,,,,0.13812138203531085,False
pre,middle,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,715,-0.011957983394849915,0.037571386047137924,-0.023228583483303436,-0.0006873833063963924,0.006115890453821082,0.31513633508659644,-0.0058173021064130675,0.01804908301405523,0.14155917556362885,False
pre,middle,min_user_min_verbs_lexical_wordcount,Lexical (LIWC),715,0.015377912232184078,0.0379176363116863,0.0008577428506606755,0.02989808161370748,-0.003784947903559963,0.5680795214137893,-0.01677950620278223,0.009209610395662305,0.14155917556362885,False
pre,middle,min_user_max_preposition_lexical_wordcount,Lexical (LIWC),715,0.01584383270578292,0.03940999659011808,0.0007685182629844339,0.030919147148581405,-0.0028299677010197627,0.6624471751646352,-0.015535958330331159,0.009876022928291634,0.14393216145956167,False
pre,middle,max_mimicry_bert,Semantic dynamics,715,-0.022688797062006792,0.04191982294307137,-0.04454835182285288,-0.0008292423011607049,-0.003137990766224875,0.6330110483473474,-0.0160184892736796,0.00974250774122985,0.14984106924331894,False
pre,middle,stdev_user_max_textblob_polarity,Sentiment & emotion,715,-0.016147661818761077,0.043437097737622055,-0.031819417381326806,-0.0004759062561953513,-0.0026980048826968626,0.5986782229203769,-0.012745448994583795,0.007349439229190071,0.1520298420816772,False
pre,middle,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,715,-0.01083981578099543,0.04465159798893792,-0.021420729893008302,-0.0002589016689825592,0.003086682733082522,0.6344075472022648,-0.009635451493868677,0.015808816960033722,0.15309119310493,False
pre,middle,stdev_user_min_neutral_bert,Sentiment & emotion,715,-0.014074140437035393,0.04886858323931968,-0.028078454755901303,-6.982611816948141e-05,0.004168765821416071,0.49203164902936447,-0.007723034651892015,0.016060566294724157,0.16112179832455084,False
pre,middle,stdev_user_max_textblob_subjectivity,Sentiment & emotion,715,-0.0144757550707167,0.04965556607001122,-0.028929716760286696,-2.179338114670533e-05,-0.0022154225649537703,0.6862806811734299,-0.01296577397925706,0.008534928849349518,0.16112179832455084,False
pre,middle,max_preposition_lexical_wordcount,Lexical (LIWC),715,-0.011067317921470494,0.04987103281474193,-0.022128402499560572,-6.2333433804139665e-06,-0.0030490631880294053,0.6541867368694083,-0.01638985342607889,0.01029172705002008,0.16112179832455084,False
pre,middle,min_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),715,0.014236415119848285,0.05511595377885624,-0.000311774646799063,0.028784604886495632,-0.002889113407745097,0.6271456597675573,-0.014546506032404918,0.008768279216914724,0.1744305129275802,False
pre,middle,max_argue_lexical_wordcount,Lexical (LIWC),715,-0.0093958817971788,0.05673204931786606,-0.019060983161706374,0.0002692195673487732,0.0010212425867142114,0.8817273576107283,-0.012432184081129723,0.014474669254558144,0.1744305129275802,False
pre,middle,incongruent_modulation,Semantic dynamics,715,-0.013968281577882295,0.057105227446529225,-0.028358433303892178,0.0004218701481275861,-0.00381152162792395,0.5604590915733225,-0.016643816027418715,0.009020772771570817,0.1744305129275802,False
pre,middle,mean_user_mean_positivity_zscore_conversation,Sentiment & emotion,715,-0.008707745877686954,0.061434987095827974,-0.017832696986226505,0.0004172052308525978,-0.0026612798812696388,0.5891333328062548,-0.012318910716830264,0.0069963509542909875,0.18430496128748394,False
pre,middle,max_function_word_accommodation,Semantic dynamics,715,-0.009469197486280626,0.06288621426475652,-0.019447334356693886,0.0005089393841326371,-0.00544807099722464,0.35285801555860363,-0.016941433587383842,0.006045291592934561,0.1853488420434929,False
pre,middle,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),715,0.015498729799822124,0.06445234133428036,-0.000929788151980613,0.031927247751624865,-0.00669528868797826,0.31158273082193655,-0.019663407652688633,0.006272830276732113,0.18668954041653624,False
pre,middle,min_user_max_positivity_zscore_chats,Sentiment & emotion,715,0.011192909423719869,0.07117704617199122,-0.0009653443225230134,0.023351163169962753,,,,,0.20267362299821232,False
pre,middle,min_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),715,0.012712777971951396,0.07575822872234853,-0.0013180448632172624,0.026743600807120054,-0.002412655878431268,0.7113001172141247,-0.01518915887933893,0.010363847122476393,0.21068907515385157,False
pre,middle,stdev_user_max_verbs_lexical_wordcount,Lexical (LIWC),715,-0.011849528626997652,0.07719376832928536,-0.02499154599258855,0.0012924887385932487,-0.0016638851195245631,0.8021661923923895,-0.01468014837440693,0.011352378135357805,0.21068907515385157,False
pre,middle,min_user_max_num_chars,Volume & form,715,0.017153912213202248,0.07802088463307527,-0.0019241707124391001,0.03623199513884359,-0.013061989517966653,0.045684904846394106,-0.025873438652578327,-0.0002505403833549802,0.21068907515385157,False
pre,middle,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,715,0.00957136155468548,0.07900840318269434,-0.0011088876408402414,0.020251610750211202,-0.007217191996796954,0.25563113279477945,-0.01966063942951443,0.005226255435920524,0.21068907515385157,False
pre,middle,max_user_min_neutral_bert,Sentiment & emotion,715,-0.011437575358765148,0.09961477819919849,-0.02505080688368841,0.002175656166158113,-0.004852829476994755,0.4733935908036784,-0.018118924477067724,0.008413265523078212,0.25903388422850476,False
pre,middle,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,715,-0.007157405325869499,0.10060138335419072,-0.015701087274953278,0.0013862766232142802,-0.006695780094556089,0.30911978935677875,-0.01959900069797394,0.006207440508861765,0.25903388422850476,False
pre,middle,max_content_word_accommodation_per_conv,Semantic dynamics,715,-0.014913347242626907,0.1017633116611983,-0.0327758848400528,0.0029491903547989914,-0.009052275260620902,0.1981330247165881,-0.022839117220418703,0.004734566699176898,0.25903388422850476,False
pre,middle,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),715,-0.009913069566113401,0.10505715380498491,-0.02190040310424697,0.0020742639720201673,-0.00788913938993196,0.31118128693948066,-0.023156958045045757,0.007378679265181836,0.2634268931229472,False
pre,middle,min_positivity_zscore_conversation,Sentiment & emotion,715,0.007286377962521501,0.1071510850160046,-0.0015776031837644615,0.016150359108807463,0.0014820657473950008,0.7988937693593798,-0.009919168650329659,0.012883300145119661,0.2647262100395408,False
pre,middle,max_user_min_content_word_accommodation_per_conv,Semantic dynamics,715,-0.011622394717488506,0.11321390207916114,-0.026004181653565352,0.0027593922185883413,-0.004106559969920707,0.5608295253207314,-0.017945235543374093,0.009732115603532678,0.2723855703999772,False
pre,middle,max_neutral_bert,Sentiment & emotion,715,-0.011407868179356916,0.11459468321470516,-0.02557821284710928,0.002762476488395447,-0.004725833917097426,0.48694558117484643,-0.01804976397192596,0.008598096137731106,0.2723855703999772,False
pre,middle,min_user_max_textblob_polarity,Sentiment & emotion,715,0.007224191752815566,0.11511533034760942,-0.001762258481440444,0.016210641987071575,0.01420972552871428,0.005468243158706894,0.0041845907604358655,0.024234860296992695,0.2723855703999772,False
pre,middle,mean_user_min_textblob_polarity,Sentiment & emotion,715,0.006147828366264813,0.1300259778865324,-0.0018109077789382876,0.014106564511467913,0.015731933660802076,0.002190626132033431,0.005665627398414417,0.025798239923189734,0.3033939484019089,False
pre,middle,min_num_chars,Volume & form,715,0.01634064942986816,0.1342009526627333,-0.005042965679589017,0.03772426453932534,-0.012219268709630244,0.06371222030137248,-0.02513560850661,0.0006970710873495118,0.3066071919057049,False
pre,middle,max_user_min_positivity_zscore_conversation,Sentiment & emotion,715,-0.008426804167867742,0.13505316786322716,-0.019478379309866335,0.002624770974130851,0.0066532239855621395,0.2574935621019101,-0.00486287132714754,0.01816931929827182,0.3066071919057049,False
pre,middle,max_user_min_first_pronouns_proportion,Semantic dynamics,715,-0.008138403720143019,0.14054491189108123,-0.018961689431897747,0.0026848819916117095,-0.007084465808591519,0.1932416015745424,-0.01775685039722861,0.0035879187800455696,0.3138910085333403,False
pre,middle,max_num_chars,Volume & form,715,-0.008584940380390203,0.1431746325227219,-0.020077673606461215,0.0029077928456808094,-0.013074592157036193,0.08714640238890053,-0.028054736090518333,0.0019055517764459493,0.3138910085333403,False
pre,middle,stdev_user_max_positivity_zscore_chats,Sentiment & emotion,715,-0.01104033909050056,0.14470196581793138,-0.02587655671181767,0.0037958785308165478,,,,,0.3138910085333403,False
pre,middle,variance_in_DD,Semantic dynamics,715,-0.008851818424559855,0.15102814806629414,-0.020934228609473568,0.003230591760353856,0.004014170344824943,0.2757232387524189,-0.0032039899446284813,0.011232330634278368,0.3138910085333403,False
pre,middle,max_first_person_singular_lexical_wordcount,Lexical (LIWC),715,-0.008810662635935386,0.15154575047327312,-0.020852128922840992,0.0032308036509702195,-0.008344815055891814,0.23767565109299404,-0.02219585607453306,0.005506225962749434,0.3138910085333403,False
pre,middle,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,715,-0.00837171875384072,0.15261537862674304,-0.019843189906690165,0.003099752399008726,0.0056506599344092,0.35689872553455393,-0.0063706175172347414,0.01767193738605314,0.3138910085333403,False
pre,middle,stdev_user_max_certainty_rocklage,Sentiment & emotion,715,-0.009086763005193519,0.15375966082253475,-0.021572755883311992,0.0033992298729249564,-0.013387469346106521,0.08192751670998162,-0.02847071058816016,0.0016957718959471173,0.3138910085333403,False
pre,middle,max_present_tense_lexical_wordcount,Lexical (LIWC),715,-0.00838863663919213,0.1557744365029547,-0.01997177586868018,0.0031945025902959216,-0.008162694185126919,0.2541943626375681,-0.022193825630760063,0.005868437260506225,0.3138910085333403,False
